韭菜子,https://www.dayi.org.cn/cmedical/1114472.html
桑椹,https://www.dayi.org.cn/cmedical/1115258.html
红花,https://www.dayi.org.cn/cmedical/301188.html
菊花,https://www.dayi.org.cn/cmedical/301503.html
炙黄芪,https://www.dayi.org.cn/cmedical/1155789.html
红参片,https://www.dayi.org.cn/cmedical/1156161.html
冬葵子,https://www.dayi.org.cn/cmedical/300605.html
虎杖,https://www.dayi.org.cn/cmedical/301276.html
茺蔚子,https://www.dayi.org.cn/cmedical/300180.html
灰树花,https://www.dayi.org.cn/cmedical/1116005.html
党参,https://www.dayi.org.cn/cmedical/1129180.html
仙鹤草,https://www.dayi.org.cn/cmedical/304624.html
芡实,https://www.dayi.org.cn/cmedical/302807.html
车前子,https://www.dayi.org.cn/cmedical/300173.html
生姜,https://www.dayi.org.cn/cmedical/303437.html
金樱子,https://www.dayi.org.cn/cmedical/301446.html
龟甲,https://www.dayi.org.cn/cmedical/1155654.html
刺梨,https://www.dayi.org.cn/cmedical/1113764.html
灵芝,https://www.dayi.org.cn/cmedical/1114646.html
杉木,https://www.dayi.org.cn/cmedical/1115099.html
葱,https://www.dayi.org.cn/cmedical/1114699.html
藤三七,https://www.dayi.org.cn/cmedical/303969.html
分心木,https://www.dayi.org.cn/cmedical/300865.html
竹叶,https://www.dayi.org.cn/cmedical/305960.html
透骨香,https://www.dayi.org.cn/cmedical/304139.html
牵牛子,https://www.dayi.org.cn/cmedical/1115093.html
东阿阿胶,https://www.dayi.org.cn/cmedical/1155672.html
轮叶景天,https://www.dayi.org.cn/cmedical/301962.html
灵芝粉,https://www.dayi.org.cn/cmedical/1155676.html
醉鱼草,https://www.dayi.org.cn/cmedical/306122.html
络石藤,https://www.dayi.org.cn/cmedical/301991.html
狗肝菜,https://www.dayi.org.cn/cmedical/1114205.html
泽兰,https://www.dayi.org.cn/cmedical/305693.html
龙须草,https://www.dayi.org.cn/cmedical/1114879.html
杭白菊,https://www.dayi.org.cn/cmedical/1155679.html
蜂蜜,https://www.dayi.org.cn/cmedical/1117852.html
蔓荆子,https://www.dayi.org.cn/cmedical/302106.html
碧桃干,https://www.dayi.org.cn/cmedical/1113799.html
